utilization_type,state,ndc,labeler_code,product_code,package_size,year,quarter,suppression_used,product_name,units_reimbursed,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed
FFSU,AK,13107007501,13107,0075,01,2022,4,true,BUTALBITAL,,,,,
FFSU,AK,13107008301,13107,0083,01,2022,4,false,"LORAZEPAM ",288.000,21.000000000,329.43,329.43,0.00
FFSU,AK,13107008305,13107,0083,05,2022,4,false,"LORAZEPAM ",603.000,27.000000000,430.13,430.13,0.00
FFSU,AK,13107008401,13107,0084,01,2022,4,false,"LORAZEPAM ",2447.000,55.000000000,582.95,582.95,0.00
FFSU,AK,13107008405,13107,0084,05,2022,4,false,"LORAZEPAM ",4326.000,112.000000000,1137.72,1137.72,0.00
FFSU,AK,13107008501,13107,0085,01,2022,4,false,"LORAZEPAM ",925.000,18.000000000,284.34,281.84,2.50
FFSU,AK,13107008901,13107,0089,01,2022,4,true,"METHADONE ",,,,,
FFSU,AK,13107015430,13107,0154,30,2022,4,true,PAROXETINE,,,,,
FFSU,AK,13107015530,13107,0155,30,2022,4,true,PAROXETINE,,,,,
FFSU,AK,13107015599,13107,0155,99,2022,4,true,PAROXETINE,,,,,
FFSU,AK,13107015730,13107,0157,30,2022,4,true,PAROXETINE,,,,,
FFSU,AK,13107032005,13107,0320,05,2022,4,true,CLORAZEPAT,,,,,
FFSU,AK,13107032101,13107,0321,01,2022,4,true,CLORAZEPAT,,,,,
FFSU,AK,13517010030,13517,0100,30,2022,4,true,"DIAZOXIDE ",,,,,
FFSU,AK,13517010716,13517,0107,16,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517011101,13517,0111,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517011201,13517,0112,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517011301,13517,0113,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517075501,13517,0755,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517075601,13517,0756,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517075701,13517,0757,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13517075801,13517,0758,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,13533031803,13533,0318,03,2022,4,true,"HYPERRAB  ",,,,,
FFSU,AK,13533031805,13533,0318,05,2022,4,true,"HYPERRAB  ",,,,,
FFSU,AK,13533063102,13533,0631,02,2022,4,false,"HYPERRHO S",16.600,18.000000000,1351.24,1351.24,0.00
FFSU,AK,13533063103,13533,0631,03,2022,4,true,"HYPERRHO S",,,,,
FFSU,AK,13533063402,13533,0634,02,2022,4,true,"HYPERTET  ",,,,,
FFSU,AK,13533080020,13533,0800,20,2022,4,true,"GAMUNEX-C ",,,,,
FFSU,AK,13533080024,13533,0800,24,2022,4,true,"GAMUNEX-C ",,,,,
FFSU,AK,13533080040,13533,0800,40,2022,4,true,"GAMUNEX-C ",,,,,
FFSU,AK,13533080071,13533,0800,71,2022,4,true,"GAMUNEX-C ",,,,,
FFSU,AK,13668000701,13668,0007,01,2022,4,false,"ZOLPIDEM T",1686.000,71.000000000,804.11,804.11,0.00
FFSU,AK,13668000705,13668,0007,05,2022,4,true,"ZOLPIDEM T",,,,,
FFSU,AK,13668000710,13668,0007,10,2022,4,true,"ZOLPIDEM T",,,,,
FFSU,AK,13668000801,13668,0008,01,2022,4,false,"ZOLPIDEM T",4738.000,172.000000000,1512.56,1512.56,0.00
FFSU,AK,13668000805,13668,0008,05,2022,4,false,"ZOLPIDEM T",3380.000,117.000000000,1183.97,1183.97,0.00
FFSU,AK,13668000810,13668,0008,10,2022,4,false,"ZOLPIDEM T",1185.000,41.000000000,778.39,778.39,0.00
FFSU,AK,13668000901,13668,0009,01,2022,4,false,CITALOPRAM,3544.000,62.000000000,772.73,772.73,0.00
FFSU,AK,13668000905,13668,0009,05,2022,4,false,CITALOPRAM,896.000,15.000000000,153.66,153.66,0.00
FFSU,AK,13668001001,13668,0010,01,2022,4,false,CITALOPRAM,7342.000,134.000000000,1619.60,1619.60,0.00
FFSU,AK,13668001005,13668,0010,05,2022,4,false,CITALOPRAM,7645.000,141.000000000,1653.83,1653.56,0.27
FFSU,AK,13668001101,13668,0011,01,2022,4,false,CITALOPRAM,3614.000,65.000000000,779.35,779.35,0.00
FFSU,AK,13668001105,13668,0011,05,2022,4,false,CITALOPRAM,4084.000,85.000000000,664.13,664.13,0.00
FFSU,AK,13668001990,13668,0019,90,2022,4,false,VENLAFAXIN,2441.000,46.000000000,854.13,854.13,0.00
FFSU,AK,13668003705,13668,0037,05,2022,4,false,RISPERIDON,1166.000,18.000000000,415.55,415.55,0.00
FFSU,AK,13668004501,13668,0045,01,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668004505,13668,0045,05,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668004701,13668,0047,01,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668004860,13668,0048,60,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668004905,13668,0049,05,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668004960,13668,0049,60,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668007930,13668,0079,30,2022,4,true,MONTELUKAS,,,,,
FFSU,AK,13668007990,13668,0079,90,2022,4,true,MONTELUKAS,,,,,
FFSU,AK,13668008030,13668,0080,30,2022,4,true,MONTELUKAS,,,,,
FFSU,AK,13668008090,13668,0080,90,2022,4,true,MONTELUKAS,,,,,
FFSU,AK,13668008105,13668,0081,05,2022,4,false,MONTELUKAS,1022.000,29.000000000,487.44,487.44,0.00
FFSU,AK,13668008130,13668,0081,30,2022,4,true,MONTELUKAS,,,,,
FFSU,AK,13668008190,13668,0081,90,2022,4,false,MONTELUKAS,1589.000,60.000000000,991.15,991.15,0.00
FFSU,AK,13668008630,13668,0086,30,2022,4,true,OLANZAPINE,,,,,
FFSU,AK,13668008830,13668,0088,30,2022,4,true,OLANZAPINE,,,,,
FFSU,AK,13668008930,13668,0089,30,2022,4,true,OLANZAPINE,,,,,
FFSU,AK,13668009105,13668,0091,05,2022,4,true,PRAMIPEXOL,,,,,
FFSU,AK,13668009190,13668,0091,90,2022,4,false,PRAMIPEXOL,1460.000,22.000000000,181.09,181.09,0.00
FFSU,AK,13668009290,13668,0092,90,2022,4,false,PRAMIPEXOL,1118.000,17.000000000,276.13,276.13,0.00
FFSU,AK,13668009390,13668,0093,90,2022,4,false,PRAMIPEXOL,870.000,12.000000000,211.24,211.24,0.00
FFSU,AK,13668009490,13668,0094,90,2022,4,false,PRAMIPEXOL,1455.000,22.000000000,331.54,331.54,0.00
FFSU,AK,13668010390,13668,0103,90,2022,4,true,"DONEPEZIL ",,,,,
FFSU,AK,13668010401,13668,0104,01,2022,4,false,ISOSORBIDE,4095.000,52.000000000,610.63,610.63,0.00
FFSU,AK,13668010410,13668,0104,10,2022,4,true,ISOSORBIDE,,,,,
FFSU,AK,13668010501,13668,0105,01,2022,4,true,ISOSORBIDE,,,,,
FFSU,AK,13668010601,13668,0106,01,2022,4,true,ISOSORBIDE,,,,,
FFSU,AK,13668010960,13668,0109,60,2022,4,true,DULOXETINE,,,,,
FFSU,AK,13668011030,13668,0110,30,2022,4,false,DULOXETINE,1500.000,24.000000000,140.41,140.41,0.00
FFSU,AK,13668011130,13668,0111,30,2022,4,false,DULOXETINE,2430.000,56.000000000,387.12,387.12,0.00
FFSU,AK,13668013501,13668,0135,01,2022,4,false,ESCITALOPR,4660.000,126.000000000,466.06,463.09,2.97
FFSU,AK,13668013505,13668,0135,05,2022,4,false,ESCITALOPR,473.000,12.000000000,153.85,153.85,0.00
FFSU,AK,13668013601,13668,0136,01,2022,4,false,ESCITALOPR,4411.000,111.000000000,452.42,451.40,1.02
FFSU,AK,13668013605,13668,0136,05,2022,4,false,ESCITALOPR,1084.000,29.000000000,445.99,445.99,0.00
FFSU,AK,13668013610,13668,0136,10,2022,4,false,ESCITALOPR,11042.000,260.000000000,900.13,896.74,3.39
FFSU,AK,13668013701,13668,0137,01,2022,4,false,ESCITALOPR,6106.000,161.000000000,467.25,467.25,0.00
FFSU,AK,13668013705,13668,0137,05,2022,4,false,ESCITALOPR,630.000,16.000000000,257.24,257.24,0.00
FFSU,AK,13668013710,13668,0137,10,2022,4,false,ESCITALOPR,8266.000,199.000000000,883.68,883.68,0.00
FFSU,AK,13668015590,13668,0155,90,2022,4,true,ESOMEPRAZO,,,,,
FFSU,AK,13668017990,13668,0179,90,2022,4,true,ROSUVASTAT,,,,,
FFSU,AK,13668018105,13668,0181,05,2022,4,true,ROSUVASTAT,,,,,
FFSU,AK,13668018190,13668,0181,90,2022,4,true,ROSUVASTAT,,,,,
FFSU,AK,13668018490,13668,0184,90,2022,4,false,PRAMIPEXOL,990.000,11.000000000,231.41,231.41,0.00
FFSU,AK,13668018930,13668,0189,30,2022,4,false,TOLTERODIN,274.000,13.000000000,476.12,438.26,37.86
FFSU,AK,13668019030,13668,0190,30,2022,4,false,TOLTERODIN,862.000,25.000000000,1067.02,993.20,73.82
FFSU,AK,13668019090,13668,0190,90,2022,4,false,TOLTERODIN,512.000,13.000000000,625.66,625.66,0.00
FFSU,AK,13668021630,13668,0216,30,2022,4,false,ARIPIPRAZO,1561.000,39.000000000,757.78,757.78,0.00
FFSU,AK,13668021705,13668,0217,05,2022,4,false,ARIPIPRAZO,623.000,33.000000000,465.84,465.84,0.00
FFSU,AK,13668021730,13668,0217,30,2022,4,false,ARIPIPRAZO,2510.000,74.000000000,1391.66,1391.66,0.00
FFSU,AK,13668021830,13668,0218,30,2022,4,false,ARIPIPRAZO,2145.000,65.000000000,1203.70,1203.70,0.00
FFSU,AK,13668021890,13668,0218,90,2022,4,true,ARIPIPRAZO,,,,,
FFSU,AK,13668021930,13668,0219,30,2022,4,false,ARIPIPRAZO,555.000,19.000000000,361.00,361.00,0.00
FFSU,AK,13668022030,13668,0220,30,2022,4,false,ARIPIPRAZO,668.000,18.000000000,400.07,400.07,0.00
FFSU,AK,13668022130,13668,0221,30,2022,4,false,ARIPIPRAZO,352.000,11.000000000,236.99,236.99,0.00
FFSU,AK,13668025130,13668,0251,30,2022,4,true,OLMESARTAN,,,,,
FFSU,AK,13668025230,13668,0252,30,2022,4,true,OLMESARTAN,,,,,
FFSU,AK,13668025330,13668,0253,30,2022,4,true,OLMESARTAN,,,,,
FFSU,AK,13668026805,13668,0268,05,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,13668027101,13668,0271,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,13668027105,13668,0271,05,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,13668031190,13668,0311,90,2022,4,true,AMLODIPINE,,,,,
FFSU,AK,13668033005,13668,0330,05,2022,4,false,"TRAZODONE ",1247.000,23.000000000,291.46,291.46,0.00
FFSU,AK,13668033101,13668,0331,01,2022,4,false,"TRAZODONE ",1717.000,44.000000000,704.97,704.97,0.00
FFSU,AK,13668033201,13668,0332,01,2022,4,false,"TRAZODONE ",788.000,18.000000000,349.50,349.50,0.00
FFSU,AK,13668033301,13668,0333,01,2022,4,false,"TRAZODONE ",418.000,13.000000000,830.00,830.00,0.00
FFSU,AK,13668033930,13668,0339,30,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,13668034030,13668,0340,30,2022,4,false,LAMOTRIGIN,1154.000,27.000000000,1816.61,1816.61,0.00
FFSU,AK,13668034130,13668,0341,30,2022,4,false,LAMOTRIGIN,1170.000,25.000000000,1546.56,1544.32,2.24
FFSU,AK,13668035430,13668,0354,30,2022,4,true,"NEBIVOLOL ",,,,,
FFSU,AK,13668035530,13668,0355,30,2022,4,true,"NEBIVOLOL ",,,,,
FFSU,AK,13668035630,13668,0356,30,2022,4,false,"NEBIVOLOL ",600.000,11.000000000,359.20,359.20,0.00
FFSU,AK,13668042905,13668,0429,05,2022,4,false,PANTOPRAZO,840.000,22.000000000,338.66,338.66,0.00
FFSU,AK,13668042990,13668,0429,90,2022,4,true,PANTOPRAZO,,,,,
FFSU,AK,13668043901,13668,0439,01,2022,4,true,FENOFIBRAT,,,,,
FFSU,AK,13668044101,13668,0441,01,2022,4,true,"CELECOXIB ",,,,,
FFSU,AK,13668044201,13668,0442,01,2022,4,false,"CELECOXIB ",2568.000,40.000000000,762.84,762.84,0.00
FFSU,AK,13668046330,13668,0463,30,2022,4,true,ITRACONAZO,,,,,
FFSU,AK,13668048201,13668,0482,01,2022,4,false,MINOCYCLIN,2769.000,50.000000000,990.10,990.10,0.00
FFSU,AK,13668048450,13668,0484,50,2022,4,false,MINOCYCLIN,3960.000,76.000000000,2188.35,2149.29,39.06
FFSU,AK,13668048501,13668,0485,01,2022,4,true,MINOCYCLIN,,,,,
FFSU,AK,13668048750,13668,0487,50,2022,4,false,MINOCYCLIN,870.000,13.000000000,1149.50,1149.50,0.00
FFSU,AK,13668056630,13668,0566,30,2022,4,true,"TADALAFIL ",,,,,
FFSU,AK,13668056901,13668,0569,01,2022,4,true,CLOBETASOL,,,,,
FFSU,AK,13668056902,13668,0569,02,2022,4,true,CLOBETASOL,,,,,
FFSU,AK,13668056904,13668,0569,04,2022,4,true,CLOBETASOL,,,,,
FFSU,AK,13668058630,13668,0586,30,2022,4,true,ERYTHROMYC,,,,,
FFSU,AK,13668059180,13668,0591,80,2022,4,true,APREPITANT,,,,,
FFSU,AK,13668059501,13668,0595,01,2022,4,true,"NYSTATIN  ",,,,,
FFSU,AK,13668059502,13668,0595,02,2022,4,false,"NYSTATIN  ",1980.000,54.000000000,597.75,597.75,0.00
FFSU,AK,13668060601,13668,0606,01,2022,4,true,ERYTHROMYC,,,,,
FFSU,AK,13668060701,13668,0607,01,2022,4,true,ERYTHROMYC,,,,,
FFSU,AK,13811000710,13811,0007,10,2022,4,true,"TRINATAL R",,,,,
FFSU,AK,13811001030,13811,0010,30,2022,4,true,"COMPLETE N",,,,,
FFSU,AK,13811069130,13811,0691,30,2022,4,true,"TRAMADOL H",,,,,
FFSU,AK,13811070110,13811,0701,10,2022,4,true,HYDROMORPH,,,,,
FFSU,AK,13811070610,13811,0706,10,2022,4,false,METHYLPHEN,5206.000,181.000000000,4282.40,4278.30,4.10
FFSU,AK,13811070710,13811,0707,10,2022,4,false,METHYLPHEN,5354.000,183.000000000,5376.64,5367.79,8.85
FFSU,AK,13811070810,13811,0708,10,2022,4,false,METHYLPHEN,6575.000,211.000000000,6474.72,6450.24,24.48
FFSU,AK,13811070910,13811,0709,10,2022,4,false,METHYLPHEN,2998.000,101.000000000,3065.86,2995.41,70.45
FFSU,AK,13811071030,13811,0710,30,2022,4,true,METHYLPHEN,,,,,
FFSU,AK,13811071530,13811,0715,30,2022,4,false,VENLAFAXIN,654.000,18.000000000,1342.31,1342.31,0.00
FFSU,AK,13811071910,13811,0719,10,2022,4,false,NITROFURAN,519.000,42.000000000,701.30,701.30,0.00
FFSU,AK,13925011701,13925,0117,01,2022,4,true,"SE-NATAL 1",,,,,
FFSU,AK,13925015901,13925,0159,01,2022,4,true,"LIDOCAINE ",,,,,
FFSU,AK,13925016604,13925,0166,04,2022,4,false,PREDNISOLO,1301.000,16.000000000,943.64,835.17,108.47
FFSU,AK,13925050501,13925,0505,01,2022,4,true,"DAPSONE   ",,,,,
FFSU,AK,13925053601,13925,0536,01,2022,4,true,BUTALBITAL,,,,,
FFSU,AK,14539067401,14539,0674,01,2022,4,false,HYDROXYZIN,572.000,13.000000000,221.17,221.17,0.00
FFSU,AK,14539067405,14539,0674,05,2022,4,false,HYDROXYZIN,52039.000,914.000000000,18072.89,18072.89,0.00
FFSU,AK,14539067501,14539,0675,01,2022,4,false,HYDROXYZIN,3049.000,42.000000000,923.84,923.84,0.00
FFSU,AK,14789010916,14789,0109,16,2022,4,true,"POTASSIUM ",,,,,
FFSU,AK,14789022008,14789,0220,08,2022,4,true,LEVETIRACE,,,,,
FFSU,AK,16252051501,16252,0515,01,2022,4,true,CIPROFLOXA,,,,,
FFSU,AK,16571020106,16571,0201,06,2022,4,true,DICLOFENAC,,,,,
FFSU,AK,16571020110,16571,0201,10,2022,4,false,DICLOFENAC,2450.000,36.000000000,794.06,794.06,0.00
FFSU,AK,16571020150,16571,0201,50,2022,4,false,DICLOFENAC,4472.000,68.000000000,841.64,841.64,0.00
FFSU,AK,16571020210,16571,0202,10,2022,4,false,DICLOFENAC,5230.000,75.000000000,1340.31,1340.31,0.00
FFSU,AK,16571020310,16571,0203,10,2022,4,true,DICLOFENAC,,,,,
FFSU,AK,16571040110,16571,0401,10,2022,4,false,CETIRIZINE,570.000,13.000000000,142.59,142.59,0.00
FFSU,AK,16571040210,16571,0402,10,2022,4,false,CETIRIZINE,5735.000,95.000000000,469.17,469.17,0.00
FFSU,AK,16571040250,16571,0402,50,2022,4,false,CETIRIZINE,7730.000,133.000000000,603.94,603.94,0.00
FFSU,AK,16571041250,16571,0412,50,2022,4,true,CIPROFLOXA,,,,,
FFSU,AK,16571060096,16571,0600,96,2022,4,true,"CROMOLYN S",,,,,
FFSU,AK,16571065710,16571,0657,10,2022,4,true,CEVIMELINE,,,,,
FFSU,AK,16571066001,16571,0660,01,2022,4,true,"MECLIZINE ",,,,,
FFSU,AK,16571066101,16571,0661,01,2022,4,false,"MECLIZINE ",1335.000,26.000000000,344.15,341.37,2.78
FFSU,AK,16571066110,16571,0661,10,2022,4,true,"MECLIZINE ",,,,,
FFSU,AK,16571066401,16571,0664,01,2022,4,false,METRONIDAZ,2839.000,183.000000000,2978.08,2976.67,1.41
FFSU,AK,16571066450,16571,0664,50,2022,4,true,METRONIDAZ,,,,,
FFSU,AK,16571067101,16571,0671,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,16571067110,16571,0671,10,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,16571067301,16571,0673,01,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,16571067310,16571,0673,10,2022,4,true,PHENOBARBI,,,,,
FFSU,AK,16571067516,16571,0675,16,2022,4,false,PHENOBARBI,7366.000,11.000000000,752.95,752.95,0.00
FFSU,AK,16571067621,16571,0676,21,2022,4,true,HYDROCORTI,,,,,
FFSU,AK,16571068001,16571,0680,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,16571068101,16571,0681,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,16571068201,16571,0682,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,16571068701,16571,0687,01,2022,4,false,HYDROXYCHL,2784.000,36.000000000,1189.98,1141.46,48.52
FFSU,AK,16571071601,16571,0716,01,2022,4,true,"TRAMADOL H",,,,,
FFSU,AK,16571071610,16571,0716,10,2022,4,true,"TRAMADOL H",,,,,
FFSU,AK,16571071650,16571,0716,50,2022,4,true,"TRAMADOL H",,,,,
FFSU,AK,16571072001,16571,0720,01,2022,4,true,QUETIAPINE,,,,,
FFSU,AK,16571073521,16571,0735,21,2022,4,true,METHYLERGO,,,,,
FFSU,AK,16571074024,16571,0740,24,2022,4,true,NITROFURAN,,,,,
FFSU,AK,16571074409,16571,0744,09,2022,4,true,GLYCOPYRRO,,,,,
FFSU,AK,16571076703,16571,0767,03,2022,4,true,DARIFENACI,,,,,
FFSU,AK,16571076924,16571,0769,24,2022,4,true,ESCITALOPR,,,,,
FFSU,AK,16571077803,16571,0778,03,2022,4,true,"DONEPEZIL ",,,,,
FFSU,AK,16571077809,16571,0778,09,2022,4,true,"DONEPEZIL ",,,,,
FFSU,AK,16571077910,16571,0779,10,2022,4,true,"DONEPEZIL ",,,,,
FFSU,AK,16571077950,16571,0779,50,2022,4,true,"DONEPEZIL ",,,,,
FFSU,AK,16571078201,16571,0782,01,2022,4,true,CYCLOBENZA,,,,,
FFSU,AK,16571078310,16571,0783,10,2022,4,false,CYCLOBENZA,1675.000,27.000000000,481.03,481.03,0.00
FFSU,AK,16571078350,16571,0783,50,2022,4,false,CYCLOBENZA,609.000,14.000000000,213.13,213.13,0.00
FFSU,AK,16571078501,16571,0785,01,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,16571078601,16571,0786,01,2022,4,true,LAMOTRIGIN,,,,,
FFSU,AK,16571078912,16571,0789,12,2022,4,true,LEVETIRACE,,,,,
FFSU,AK,16571082201,16571,0822,01,2022,4,false,LORATADINE,1620.000,30.000000000,110.29,110.29,0.00
FFSU,AK,16571082230,16571,0822,30,2022,4,false,LORATADINE,944.000,13.000000000,59.81,59.81,0.00
FFSU,AK,16571086203,16571,0862,03,2022,4,false,"BUPROPION ",796.000,16.000000000,149.23,149.23,0.00
FFSU,AK,16571086209,16571,0862,09,2022,4,false,"BUPROPION ",2342.000,45.000000000,463.53,457.79,5.74
FFSU,AK,16571086250,16571,0862,50,2022,4,false,"BUPROPION ",8371.000,176.000000000,1868.50,1868.50,0.00
FFSU,AK,16571086303,16571,0863,03,2022,4,false,"BUPROPION ",1463.000,28.000000000,354.01,354.01,0.00
FFSU,AK,16571086309,16571,0863,09,2022,4,false,"BUPROPION ",1530.000,35.000000000,460.00,460.00,0.00
FFSU,AK,16571086350,16571,0863,50,2022,4,false,"BUPROPION ",10921.000,233.000000000,2789.22,2789.22,0.00
FFSU,AK,16571086801,16571,0868,01,2022,4,false,GABAPENTIN,6000.000,38.000000000,476.40,476.40,0.00
FFSU,AK,16571086850,16571,0868,50,2022,4,false,GABAPENTIN,16324.000,127.000000000,1281.91,1281.91,0.00
FFSU,AK,16571086901,16571,0869,01,2022,4,true,GABAPENTIN,,,,,
FFSU,AK,16571086950,16571,0869,50,2022,4,true,GABAPENTIN,,,,,
FFSU,AK,16714000101,16714,0001,01,2022,4,false,DOXORUBICI,690.000,12.000000000,919.32,901.60,17.72
FFSU,AK,16714000801,16714,0008,01,2022,4,true,ISOSORBIDE,,,,,
FFSU,AK,16714001401,16714,0014,01,2022,4,false,AMOXICILLI,6053.000,352.000000000,7318.54,7300.05,18.49
FFSU,AK,16714001610,16714,0016,10,2022,4,true,ENOXAPARIN,,,,,
FFSU,AK,16714001830,16714,0018,30,2022,4,false,BUDESONIDE,1560.000,19.000000000,1414.04,1414.04,0.00
FFSU,AK,16714001930,16714,0019,30,2022,4,false,BUDESONIDE,2520.000,25.000000000,1680.03,1680.03,0.00
FFSU,AK,16714002030,16714,0020,30,2022,4,true,BUDESONIDE,,,,,
FFSU,AK,16714002610,16714,0026,10,2022,4,true,ENOXAPARIN,,,,,
FFSU,AK,16714003401,16714,0034,01,2022,4,true,LEVETIRACE,,,,,
FFSU,AK,16714003501,16714,0035,01,2022,4,false,LEVETIRACE,44926.000,350.000000000,9847.59,9847.59,0.00
FFSU,AK,16714003502,16714,0035,02,2022,4,false,LEVETIRACE,29123.000,166.000000000,5955.98,5955.98,0.00
FFSU,AK,16714003610,16714,0036,10,2022,4,true,ENOXAPARIN,,,,,
FFSU,AK,16714003801,16714,0038,01,2022,4,false,VENLAFAXIN,600.000,15.000000000,1092.17,1092.17,0.00
FFSU,AK,16714003901,16714,0039,01,2022,4,true,COLCHICINE,,,,,
FFSU,AK,16714003902,16714,0039,02,2022,4,false,COLCHICINE,1906.000,57.000000000,1647.51,1647.51,0.00
FFSU,AK,16714004002,16714,0040,02,2022,4,true,SUMATRIPTA,,,,,
FFSU,AK,16714004107,16714,0041,07,2022,4,false,ALLOPURINO,4524.000,54.000000000,772.34,772.34,0.00
FFSU,AK,16714004110,16714,0041,10,2022,4,false,ALLOPURINO,3150.000,29.000000000,651.01,651.01,0.00
FFSU,AK,16714004210,16714,0042,10,2022,4,false,ALLOPURINO,2231.000,53.000000000,1001.61,1001.61,0.00
FFSU,AK,16714004211,16714,0042,11,2022,4,false,ALLOPURINO,3135.000,38.000000000,719.25,719.25,0.00
FFSU,AK,16714004301,16714,0043,01,2022,4,false,VENLAFAXIN,3115.000,56.000000000,1052.80,1050.12,2.68
FFSU,AK,16714004401,16714,0044,01,2022,4,false,VENLAFAXIN,5497.000,95.000000000,2037.90,2035.71,2.19
FFSU,AK,16714004402,16714,0044,02,2022,4,true,VENLAFAXIN,,,,,
FFSU,AK,16714004501,16714,0045,01,2022,4,false,VENLAFAXIN,4215.000,70.000000000,1573.43,1565.94,7.49
FFSU,AK,16714004610,16714,0046,10,2022,4,true,ENOXAPARIN,,,,,
FFSU,AK,16714004901,16714,0049,01,2022,4,true,CHLORPROMA,,,,,
FFSU,AK,16714005610,16714,0056,10,2022,4,true,ENOXAPARIN,,,,,
FFSU,AK,16714005901,16714,0059,01,2022,4,true,FEBUXOSTAT,,,,,
FFSU,AK,16714006001,16714,0060,01,2022,4,true,FEBUXOSTAT,,,,,
FFSU,AK,16714006301,16714,0063,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,16714006401,16714,0064,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,16714006501,16714,0065,01,2022,4,true,CARBAMAZEP,,,,,
FFSU,AK,16714006610,16714,0066,10,2022,4,true,ENOXAPARIN,,,,,
FFSU,AK,16714007104,16714,0071,04,2022,4,false,"BACLOFEN  ",8466.000,96.000000000,1862.64,1862.64,0.00
FFSU,AK,16714007204,16714,0072,04,2022,4,false,"BACLOFEN  ",2816.000,34.000000000,786.57,784.30,2.27
FFSU,AK,16714007501,16714,0075,01,2022,4,true,"TADALAFIL ",,,,,
FFSU,AK,16714007801,16714,0078,01,2022,4,true,CINACALCET,,,,,
FFSU,AK,16714008110,16714,0081,10,2022,4,false,HYDROXYZIN,7615.000,121.000000000,1987.99,1987.99,0.00
FFSU,AK,16714008111,16714,0081,11,2022,4,true,HYDROXYZIN,,,,,
FFSU,AK,16714008210,16714,0082,10,2022,4,false,HYDROXYZIN,32353.000,502.000000000,7262.41,7250.53,11.88
FFSU,AK,16714008211,16714,0082,11,2022,4,false,HYDROXYZIN,14836.000,244.000000000,5800.67,5800.67,0.00
FFSU,AK,16714008212,16714,0082,12,2022,4,false,HYDROXYZIN,13058.000,233.000000000,5387.62,5384.82,2.80
FFSU,AK,16714008310,16714,0083,10,2022,4,false,HYDROXYZIN,17605.000,292.000000000,4937.08,4903.44,33.64
FFSU,AK,16714008401,16714,0084,01,2022,4,false,SPIRONOLAC,8308.000,109.000000000,1975.63,1974.31,1.32
FFSU,AK,16714008402,16714,0084,02,2022,4,false,SPIRONOLAC,354.000,17.000000000,281.89,281.89,0.00
FFSU,AK,16714008403,16714,0084,03,2022,4,true,SPIRONOLAC,,,,,
FFSU,AK,16714008501,16714,0085,01,2022,4,false,SPIRONOLAC,8967.000,111.000000000,2670.33,2661.71,8.62
FFSU,AK,16714008502,16714,0085,02,2022,4,true,SPIRONOLAC,,,,,
FFSU,AK,16714008603,16714,0086,03,2022,4,false,SPIRONOLAC,4595.000,60.000000000,1825.72,1822.27,3.45
FFSU,AK,16714008604,16714,0086,04,2022,4,true,SPIRONOLAC,,,,,
FFSU,AK,16714008701,16714,0087,01,2022,4,true,"CLOBAZAM  ",,,,,
FFSU,AK,16714009525,16714,0095,25,2022,4,true,LEVALBUTER,,,,,
FFSU,AK,16714009701,16714,0097,01,2022,4,false,"LIDOCAINE ",1129.999,12.000000000,290.68,290.68,0.00
FFSU,AK,16714009801,16714,0098,01,2022,4,true,TACROLIMUS,,,,,
FFSU,AK,16714009901,16714,0099,01,2022,4,true,TACROLIMUS,,,,,
FFSU,AK,16714010102,16714,0101,02,2022,4,true,GEMFIBROZI,,,,,
FFSU,AK,16714010105,16714,0101,05,2022,4,true,GEMFIBROZI,,,,,
FFSU,AK,16714011001,16714,0110,01,2022,4,false,HYDROXYCHL,4069.000,79.000000000,2286.89,2286.89,0.00
FFSU,AK,16714011201,16714,0112,01,2022,4,false,FLUOXETINE,1418.000,35.000000000,813.59,813.59,0.00
